# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Apr 30 02:35:22 2026
#
# User preference: *
#
# CONSTRAINT:  where (pl_radestr > 0
# CONSTRAINT:  and pl_massestr > 0)
# CONSTRAINT:  order by pl_rade asc
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,st_mass,st_masserr1,st_masserr2,st_masslim
Kepler-57 b,Kepler-57,1,1,2,3.13500000,0.09000000,-0.08800000,0,25.06000000,5.16000000,-4.91000000,0,0.859000,0.049000,-0.049000,0
Kepler-29 c,Kepler-29,0,1,2,3.14000000,0.20000000,-0.20000000,0,4.00000000,1.23000000,-1.29000000,0,0.979000,0.052000,-0.052000,0
Kepler-48 c,Kepler-48,0,1,5,3.14000000,,,0,13.60000000,,,1,0.890000,,,0
TOI-1759 b,TOI-1759,1,1,1,3.14000000,0.10000000,-0.10000000,0,10.80000000,1.50000000,-1.50000000,0,0.606000,0.020000,-0.020000,0
TOI-2141 b,TOI-2141,1,1,3,3.14700000,0.04300000,-0.04200000,0,20.10000000,1.60000000,-1.50000000,0,0.896000,0.059000,-0.051000,0
Kepler-11 c,Kepler-11,0,1,6,3.15000000,0.30000000,-0.30000000,0,13.50000000,4.80000000,-6.10000000,0,0.950000,0.100000,-0.100000,0
Kepler-351 c,Kepler-351,0,1,3,3.16000000,1.38000000,-0.25000000,0,11.10000000,9.90000000,-7.60000000,0,0.910000,,,0
Kepler-53 c,Kepler-53,1,1,3,3.17000000,,,0,36.00000000,,,1,0.980000,,,0
NGTS-4 b,NGTS-4,1,1,1,3.18000000,0.26000000,-0.26000000,0,20.60000000,3.00000000,-3.00000000,0,0.750000,0.020000,-0.020000,0
TOI-1736 b,TOI-1736,1,1,2,3.18175535,0.12195694,-0.09508409,0,12.30000000,1.50000000,-1.40000000,0,1.037300,0.036800,-0.033100,0
HD 191939 c,HD 191939,0,1,6,3.18237760,0.09706849,-0.08690158,0,6.10000000,1.30000000,-1.30000000,0,0.822200,0.026800,-0.026100,0
TOI-908 b,TOI-908,1,1,1,3.18600000,0.15500000,-0.15500000,0,16.13700000,4.11200000,-4.03900000,0,0.950000,0.010000,-0.010000,0
HD 191939 c,HD 191939,1,1,6,3.19500000,0.07500000,-0.07500000,0,8.00000000,1.00000000,-1.00000000,0,0.810000,0.040000,-0.040000,0
K2-36 c,K2-36,0,1,2,3.20000000,0.30000000,-0.30000000,0,7.80000000,2.30000000,-2.30000000,0,0.790000,0.010000,-0.010000,0
K2-36 c,K2-36,1,1,2,3.20000000,0.30000000,-0.30000000,0,7.90000000,2.80000000,-2.80000000,0,0.790000,0.010000,-0.010000,0
Kepler-23 c,Kepler-23,0,1,3,3.20000000,,,0,858.10000000,,,1,1.110000,0.090000,-0.120000,0
Kepler-23 c,Kepler-23,0,1,3,3.20000000,0.10000000,-0.10000000,0,60.20000000,11.40000000,-10.40000000,0,1.080000,,,0
Kepler-307 b,Kepler-307,0,1,2,3.20000000,1.20000000,-0.46000000,0,3.10000000,0.60000000,-0.50000000,0,0.980000,0.140000,-0.090000,0
TOI-332 b,TOI-332,1,1,1,3.20000000,0.16000000,-0.11000000,0,57.20000000,1.60000000,-1.60000000,0,0.880000,0.020000,-0.020000,0
TOI-4633 c,TOI-4633,1,2,1,3.20000000,0.20000000,-0.19000000,0,123.00000000,,,1,1.100000,0.060000,-0.060000,0
TOI-5076 b,TOI-5076,0,2,1,3.20000000,0.10000000,-0.10000000,0,16.00000000,2.00000000,-2.00000000,0,0.800000,0.070000,-0.070000,0
Kepler-307 b,Kepler-307,0,1,2,3.21000000,1.20000000,-0.47000000,0,2.10000000,1.10000000,-0.80000000,0,0.980000,,,0
Kepler-26 b,Kepler-26,0,1,4,3.22000000,0.15000000,-0.15000000,0,4.85000000,0.44000000,-0.42000000,0,0.593000,0.016000,-0.016000,0
TOI-3493 b,TOI-3493,1,1,1,3.22000000,0.08000000,-0.08000000,0,8.97000000,1.17000000,-1.20000000,0,1.023000,0.041000,-0.041000,0
HD 93963 A c,HD 93963 A,0,2,2,3.22800000,0.05900000,-0.05900000,0,19.20000000,4.10000000,-4.10000000,0,1.109000,0.043000,-0.043000,0
AU Mic c,AU Mic,0,1,4,3.24000000,0.16000000,-0.16000000,0,13.60000000,11.40000000,-11.40000000,0,0.500000,0.030000,-0.030000,0
Kepler-297 b,Kepler-297,0,1,3,3.24000000,1.49000000,-0.32000000,0,48.50000000,11.20000000,-7.00000000,0,1.040000,,,0
TOI-1696 b,TOI-1696,0,1,1,3.24000000,0.12000000,-0.12000000,0,56.60000000,,,1,0.270000,0.020000,-0.020000,0
HD 28109 d,HD 28109,0,1,3,3.25000000,0.11000000,-0.11000000,0,5.68100000,2.73800000,-2.11000000,0,1.260000,0.080000,-0.080000,0
Kepler-278 c,Kepler-278,1,1,2,3.26800000,0.06700000,-0.06700000,0,34.90000000,9.90000000,-21.00000000,0,1.227000,0.061000,-0.061000,0
TOI-2076 d,TOI-2076,1,1,4,3.27000000,0.13000000,-0.13000000,0,7.30000000,2.70000000,-2.70000000,0,0.849000,0.026000,-0.026000,0
TOI-1249 b,TOI-1249,1,1,1,3.27103010,0.30687428,-0.18737301,0,11.90000000,5.20000000,-5.10000000,0,1.006200,0.031800,-0.031800,0
TOI-431 d,TOI-431,1,1,3,3.29000000,0.09000000,-0.09000000,0,9.90000000,1.53000000,-1.49000000,0,0.780000,0.070000,-0.070000,0
TOI-1723 b,TOI-1723,0,1,1,3.29206019,0.14301627,-0.12778039,0,10.40000000,5.20000000,-4.80000000,0,1.037800,0.036900,-0.036400,0
TOI-1794 b,TOI-1794,1,1,1,3.29701268,0.16656615,-0.13651409,0,8.70000000,4.10000000,-4.00000000,0,0.969800,0.032800,-0.030800,0
Kepler-11 d,Kepler-11,0,1,6,3.30000000,0.20000000,-0.20000000,0,6.80000000,0.70000000,-0.80000000,0,0.900000,0.100000,-0.100000,0
Kepler-305 c,Kepler-305,1,1,4,3.30000000,0.82000000,-0.33000000,0,6.00000000,2.40000000,-2.20000000,0,0.760000,0.130000,-0.060000,0
TOI-2015 b,TOI-2015,1,1,2,3.30900000,0.01300000,-0.01100000,0,9.20000000,0.32000000,-0.35000000,0,0.304100,0.035300,-0.031200,0
K2-417 b,K2-417,1,1,1,3.31000000,0.14000000,-0.12000000,0,699.22249540,,,1,0.569000,0.012000,-0.012000,0
Kepler-245 d,Kepler-245,0,1,4,3.31000000,1.40000000,-0.37000000,0,21.60000000,16.60000000,-12.10000000,0,0.800000,,,0
Kepler-411 d,Kepler-411,1,2,4,3.31900000,0.10400000,-0.10400000,0,15.20000000,5.10000000,-5.10000000,0,0.870000,0.039000,-0.039000,0
K2-32 d,K2-32,0,2,4,3.33000000,0.22000000,-0.07000000,0,13.70000000,2.90000000,-2.90000000,0,0.840000,0.030000,-0.030000,0
Kepler-11 g,Kepler-11,1,1,6,3.33000000,0.06000000,-0.08000000,0,25.00000000,,,1,0.961000,0.025000,-0.025000,0
TOI-1472 c,TOI-1472,1,1,2,3.33400000,0.08000000,-0.08000000,0,21.13000000,0.96000000,-0.99000000,0,0.870000,0.060000,-0.060000,0
Kepler-79 b,Kepler-79,0,1,4,3.33800000,0.02800000,-0.02800000,0,12.50000000,4.50000000,-3.60000000,0,1.244000,0.027000,-0.042000,0
HIP 9618 c,HIP 9618,0,1,2,3.34000000,0.13000000,-0.13000000,0,7.90000000,,,1,0.930000,0.060000,-0.060000,0
HIP 9618 c,HIP 9618,0,1,2,3.34300000,0.03900000,-0.03900000,0,18.30000000,1.70000000,-1.70000000,1,1.022000,0.043000,-0.076000,0
Kepler-29 b,Kepler-29,0,1,2,3.35000000,0.22000000,-0.22000000,0,4.51000000,1.41000000,-1.47000000,0,0.979000,0.052000,-0.052000,0
Kepler-305 c,Kepler-305,0,1,4,3.35000000,0.84000000,-0.33000000,0,4.50000000,8.50000000,-3.60000000,0,0.760000,,,0
Kepler-277 c,Kepler-277,1,1,2,3.36000000,0.83000000,-0.72000000,0,64.20000000,18.10000000,-15.70000000,0,1.120000,0.190000,-0.110000,0
Kepler-277 c,Kepler-277,0,1,2,3.36000000,0.84000000,-0.72000000,0,39.60000000,53.60000000,-36.40000000,0,1.120000,,,0
TOI-469.01,TOI-469,0,1,3,3.36000000,0.14000000,-0.14000000,0,5.80000000,2.40000000,-2.40000000,0,0.940000,0.060000,-0.060000,0
Kepler-103 b,Kepler-103,0,1,2,3.37000000,0.09000000,-0.09000000,0,9.70000000,8.60000000,-8.60000000,0,1.090000,0.070000,-0.070000,0
HD 191939 b,HD 191939,0,1,6,3.39000000,0.07000000,-0.07000000,0,10.40000000,0.90000000,-0.90000000,0,0.810000,0.040000,-0.040000,0
K2-138 e,K2-138,1,1,6,3.39000000,0.15600000,-0.11000000,0,12.97000000,1.98000000,-1.99000000,0,0.935000,0.019000,-0.023000,0
TOI-2015 b,TOI-2015,0,1,2,3.39000000,0.14000000,-0.13000000,0,16.40000000,4.10000000,-4.10000000,0,0.342000,0.021000,-0.025000,0
HD 191939 b,HD 191939,0,1,6,3.39512346,0.07971402,-0.09406770,0,9.60000000,0.90000000,-0.90000000,0,0.822200,0.026800,-0.026100,0
K2-105 b,K2-105,1,1,1,3.40000000,0.12000000,-0.05000000,0,15.40000000,4.40000000,-4.40000000,0,0.940000,0.040000,-0.040000,0
Kepler-28 c,Kepler-28,0,1,2,3.40000000,,,0,432.23000000,,,1,0.750000,,,0
HD 152843 b,HD 152843,0,1,2,3.41000000,0.14000000,-0.12000000,0,11.56000000,6.58000000,-6.14000000,0,1.150000,0.040000,-0.040000,0
HD 191939 b,HD 191939,1,1,6,3.41000000,0.07500000,-0.07500000,0,10.00000000,0.70000000,-0.70000000,0,0.810000,0.040000,-0.040000,0
TOI-469.01,TOI-469,1,1,3,3.41000000,0.04600000,-0.04600000,0,9.10000000,0.82000000,-0.79000000,0,0.901000,0.043000,-0.043000,0
Kepler-79 e,Kepler-79,0,1,4,3.41400000,0.12900000,-0.12900000,0,6.30000000,1.00000000,-1.00000000,0,1.244000,0.027000,-0.042000,0
Kepler-95 b,Kepler-95,1,1,1,3.42000000,0.09000000,-0.09000000,0,13.00000000,2.90000000,-2.90000000,0,1.080000,0.080000,-0.080000,0
TOI-132 b,TOI-132,1,1,1,3.42000000,0.13000000,-0.14000000,0,22.40000000,1.90000000,-1.92000000,0,0.970000,0.060000,-0.060000,0
TOI-469.01,TOI-469,0,1,3,3.42633318,0.09657949,-0.09000814,0,5.90000000,2.00000000,-2.00000000,0,0.945200,0.032700,-0.031000,0
HIP 9618 c,HIP 9618,1,1,2,3.42855926,0.09718640,-0.08596176,0,7.00000000,,,1,0.942000,0.033500,-0.032500,0
K2-32 d,K2-32,0,2,4,3.43000000,0.35000000,-0.35000000,0,10.30000000,4.70000000,-4.70000000,0,0.856000,0.028000,-0.028000,0
Kepler-11 d,Kepler-11,0,1,6,3.43000000,0.32000000,-0.32000000,0,6.10000000,3.10000000,-1.70000000,0,0.950000,0.100000,-0.100000,0
TOI-2076 d,TOI-2076,0,1,4,3.43087751,0.21135529,-0.25159474,0,29.00000000,,,1,0.855700,0.020100,-0.021200,0
TOI-1246 d,TOI-1246,1,1,4,3.43139739,0.14960553,-0.11612674,0,5.40000000,1.90000000,-1.90000000,0,0.888900,0.030300,-0.030200,0
KOI-142 b,KOI-142,1,1,3,3.43800000,0.07500000,-0.07500000,0,9.50000000,1.10000000,-1.10000000,0,0.990000,0.023000,-0.023000,0
K2-25 b,K2-25,1,1,1,3.44000000,0.12000000,-0.12000000,0,24.50000000,5.70000000,-5.20000000,0,0.263400,0.007700,-0.007700,0
Kepler-223 c,Kepler-223,1,1,4,3.44000000,0.20000000,-0.30000000,0,5.10000000,1.70000000,-1.10000000,0,1.125000,0.094000,-0.073000,0
TOI-849 b,TOI-849,0,1,1,3.44400000,0.15700000,-0.11500000,0,39.09000000,2.66000000,-2.55000000,0,0.929000,0.023000,-0.023000,0
TOI-1853 b,TOI-1853,1,1,1,3.46000000,0.08000000,-0.08000000,0,73.20000000,2.70000000,-2.70000000,0,0.837000,0.039000,-0.039000,0
Kepler-79 b,Kepler-79,1,1,4,3.47000000,0.07000000,-0.07000000,0,10.90000000,7.40000000,-6.00000000,0,1.165000,0.044000,-0.045000,0
K2-32 c,K2-32,0,2,4,3.48000000,0.97000000,-0.42000000,0,8.10000000,,,1,0.870000,0.040000,-0.040000,0
TOI-469.01,TOI-469,0,1,3,3.48000000,0.07000000,-0.08000000,0,9.60000000,0.80000000,-0.80000000,0,0.890000,0.040000,-0.040000,0
K2-32 d,K2-32,1,2,4,3.48400000,0.11200000,-0.12900000,0,6.70000000,2.50000000,-2.50000000,0,0.830000,0.020000,-0.020000,0
Kepler-103 b,Kepler-103,1,1,2,3.48570000,0.05670000,-0.05360000,0,11.67000000,4.31000000,-4.73000000,0,1.212000,0.024000,-0.033000,0
Kepler-103 b,Kepler-103,0,1,2,3.48600000,0.05700000,-0.05400000,0,9.80000000,3.90000000,-3.90000000,0,1.212000,0.024000,-0.033000,0
TOI-5076 b,TOI-5076,1,2,1,3.48935569,0.09975993,-0.09415544,0,16.14568308,2.47906157,-2.47906157,0,0.789000,0.046000,-0.047000,0
HD 183579 b,HD 183579,1,1,1,3.49000000,0.07000000,-0.06400000,0,20.40000000,2.60000000,-2.50000000,0,0.996000,0.049000,-0.049000,0
Kepler-79 e,Kepler-79,1,1,4,3.49000000,0.14000000,-0.14000000,0,4.10000000,1.20000000,-1.10000000,0,1.165000,0.044000,-0.045000,0
Kepler-177 b,Kepler-177,1,1,2,3.50000000,0.19000000,-0.15000000,0,5.84000000,0.86000000,-0.82000000,0,0.921000,0.025000,-0.023000,0
Kepler-33 e,Kepler-33,0,1,5,3.50000000,0.80000000,-0.70000000,0,5.50000000,1.20000000,-1.10000000,0,1.100000,0.100000,-0.100000,0
Kepler-396 b,Kepler-396,1,1,2,3.50000000,1.28000000,-0.65000000,0,75.50000000,11.80000000,-5.80000000,0,0.850000,0.130000,-0.060000,0
Kepler-92 b,Kepler-92,1,1,3,3.51000000,0.10000000,-0.10000000,0,64.30000000,13.90000000,-13.90000000,0,1.210000,0.080000,-0.080000,0
Kepler-94 b,Kepler-94,1,1,2,3.51000000,0.15000000,-0.15000000,0,10.84000000,1.40000000,-1.40000000,0,0.810000,0.060000,-0.060000,0
TOI-1246 d,TOI-1246,0,1,4,3.51000000,0.09000000,-0.09000000,0,5.30000000,1.70000000,-1.70000000,0,0.870000,0.030000,-0.030000,0
TOI-2196 b,TOI-2196,1,1,1,3.51000000,0.15000000,-0.15000000,0,26.00000000,1.30000000,-1.30000000,0,1.032000,0.038000,-0.038000,0
TOI-1246 e,TOI-1246,1,1,4,3.51418750,0.26911442,-0.18217943,0,14.50000000,2.30000000,-2.30000000,0,0.888900,0.030300,-0.030200,0
TOI-5398 c,TOI-5398,1,1,2,3.52000000,0.19000000,-0.19000000,0,11.80000000,4.80000000,-4.70000000,0,1.146000,0.013000,-0.013000,0
HD 183579 b,HD 183579,0,1,1,3.53000000,0.13000000,-0.11000000,0,11.20000000,5.40000000,-5.40000000,0,1.034000,0.050000,-0.050000,0
K2-285 c,K2-285,1,1,4,3.53000000,0.08000000,-0.08000000,0,15.68000000,2.28000000,-2.13000000,0,0.830000,0.023000,-0.023000,0
Kepler-33 e,Kepler-33,0,1,5,3.53000000,0.75000000,-0.73000000,0,5.57000000,1.16000000,-1.07000000,0,1.100000,0.120000,-0.110000,0
HIP 41378 d,HIP 41378,1,1,6,3.54000000,0.06000000,-0.06000000,0,4.60000000,,,1,1.160000,0.040000,-0.040000,0
TOI-2076 c,TOI-2076,1,1,4,3.54000000,0.14000000,-0.14000000,0,7.20000000,1.40000000,-1.40000000,0,0.849000,0.026000,-0.026000,0
HD 183579 b,HD 183579,0,1,1,3.55000000,0.15000000,-0.12000000,0,19.70000000,4.00000000,-3.90000000,0,1.031000,0.025000,-0.026000,0
Kepler-79 c,Kepler-79,0,1,4,3.55300000,0.02700000,-0.02700000,0,9.50000000,2.30000000,-2.10000000,0,1.244000,0.027000,-0.042000,0
TOI-1758 b,TOI-1758,0,1,1,3.55736840,0.22777295,-0.14154972,0,6.90000000,6.20000000,-6.30000000,0,0.825300,0.026100,-0.026000,0
Kepler-30 b,Kepler-30,0,1,3,3.56000000,0.38000000,-0.14000000,0,78.60000000,4.60000000,-8.30000000,0,0.990000,,,0
TOI-1130 b,TOI-1130,0,1,2,3.56000000,0.13000000,-0.13000000,0,19.28000000,0.97000000,-0.97000000,0,0.712000,0.017000,-0.017000,0
TOI-1691 b,TOI-1691,0,1,1,3.56505068,0.10707323,-0.08697536,0,14.60000000,5.40000000,-5.30000000,0,0.958100,0.035800,-0.034000,0
WASP-47 d,WASP-47,0,1,4,3.56700000,0.04500000,-0.04500000,0,14.20000000,1.30000000,-1.30000000,0,1.040000,0.031000,-0.031000,0
K2-100 b,K2-100,0,1,1,3.57000000,0.10000000,-0.04000000,0,8.00000000,15.00000000,-15.00000000,0,1.210000,0.040000,-0.040000,0
WASP-47 d,WASP-47,0,1,4,3.57600000,0.04600000,-0.04600000,0,13.10000000,1.50000000,-1.50000000,0,1.040000,0.031000,-0.031000,0
WASP-47 d,WASP-47,0,1,4,3.58000000,0.32000000,-0.10000000,0,13.30000000,1.50000000,-1.50000000,0,1.010000,0.050000,-0.050000,0
K2-105 b,K2-105,0,1,1,3.59000000,0.44000000,-0.39000000,0,30.00000000,19.00000000,-19.00000000,0,1.010000,0.070000,-0.070000,0
Kepler-26 b,Kepler-26,0,1,4,3.60000000,,,0,120.77000000,,,1,0.650000,0.030000,-0.030000,0
Kepler-26 c,Kepler-26,0,1,4,3.60000000,,,0,119.18100000,,,1,0.650000,0.030000,-0.030000,0
Kepler-28 b,Kepler-28,0,1,2,3.60000000,,,0,479.90000000,,,1,0.750000,,,0
Kepler-29 b,Kepler-29,0,1,2,3.60000000,0.50000000,-0.50000000,0,127.10000000,,,1,1.000000,0.120000,-0.120000,0
Kepler-30 b,Kepler-30,0,1,3,3.60000000,0.50000000,-0.50000000,0,63.56600000,,,1,0.990000,0.080000,-0.080000,0
Kepler-305 b,Kepler-305,1,1,4,3.60000000,0.90000000,-0.36000000,0,10.50000000,2.60000000,-2.00000000,0,0.760000,0.130000,-0.060000,0
WASP-47 d,WASP-47,0,1,4,3.60000000,0.13000000,-0.13000000,0,10.40000000,8.40000000,-8.40000000,0,0.984000,0.095807,-0.158377,0
WASP-47 d,WASP-47,0,1,4,3.63000000,0.14000000,-0.14000000,0,15.20000000,7.00000000,-7.00000000,0,1.040000,0.080000,-0.080000,0
TOI-849 b,TOI-849,1,1,1,3.64000000,0.38000000,-0.38000000,0,41.80000000,2.50000000,-2.40000000,0,0.970000,0.040000,-0.040000,0
NGTS-34 b,NGTS-34,1,1,1,3.65000000,0.22000000,-0.22000000,0,19.10000000,4.90000000,-4.50000000,0,1.266000,0.063000,-0.081000,0
TOI-1231 b,TOI-1231,1,1,1,3.65000000,0.16000000,-0.15000000,0,15.40000000,3.30000000,-3.30000000,0,0.485000,0.024000,-0.024000,0
WASP-47 d,WASP-47,1,1,4,3.65000000,0.03000000,-0.03000000,0,15.50000000,0.70000000,-0.90000000,0,1.058000,0.047000,-0.047000,0
Kepler-11 g,Kepler-11,0,1,6,3.66000000,0.35000000,-0.35000000,0,300.00000000,,,0,0.950000,0.100000,-0.100000,0
Kepler-305 b,Kepler-305,0,1,4,3.66000000,0.91000000,-0.36000000,0,7.20000000,5.40000000,-3.80000000,0,0.760000,,,0
TOI-1130 b,TOI-1130,1,1,2,3.66000000,0.03000000,-0.04000000,0,19.80000000,0.20000000,-0.30000000,0,0.745000,0.007000,-0.009000,0
EPIC 249893012 c,EPIC 249893012,1,1,3,3.67000000,0.17000000,-0.14000000,0,14.67000000,1.84000000,-1.89000000,0,1.050000,0.050000,-0.050000,0
Kepler-36 c,Kepler-36,0,1,2,3.67900000,0.05400000,-0.05400000,0,8.08000000,0.60000000,-0.46000000,0,1.071000,0.043000,-0.043000,0
Kepler-36 c,Kepler-36,1,1,2,3.67900000,0.09600000,-0.09100000,0,7.13000000,0.18000000,-0.18000000,0,1.034000,0.022000,-0.022000,0
TOI-2088 b,TOI-2088,1,1,1,3.68311790,0.19277867,-0.14072298,0,37.00000000,,,1,0.902700,0.022300,-0.025400,0
Kepler-36 c,Kepler-36,0,1,2,3.69200000,0.01000000,-0.01000000,0,9.61000000,0.79000000,-0.89000000,0,1.034000,0.022000,-0.012000,0
TOI-2076 c,TOI-2076,0,1,4,3.69441587,0.14154765,-0.11063756,0,55.00000000,,,1,0.855700,0.020100,-0.021200,0
CoRoT-24 b,CoRoT-24,1,1,2,3.70000000,0.40000000,-0.40000000,0,5.70000000,,,1,0.910000,0.090000,-0.090000,0
Kepler-595 b,Kepler-595,1,1,2,3.70800000,0.01000000,-0.01000000,0,17.40000000,7.10000000,-3.80000000,0,0.930000,0.059000,-0.059000,0
WASP-47 d,WASP-47,0,1,4,3.71000000,0.82000000,-0.82000000,0,16.80000000,12.00000000,-7.00000000,0,1.110000,0.890000,-0.490000,0
Kepler-79 c,Kepler-79,1,1,4,3.72000000,0.08000000,-0.08000000,0,5.90000000,1.90000000,-2.30000000,0,1.165000,0.044000,-0.045000,0
TOI-1136 f,TOI-1136,0,1,6,3.73591482,0.08619766,-0.07925738,0,32.00000000,,,1,1.040400,0.017400,-0.020400,0
Kepler-33 e,Kepler-33,0,1,5,3.74000000,0.88000000,-0.84000000,0,12.80000000,12.30000000,-9.20000000,0,1.100000,,,0
HIP 9618 b,HIP 9618,0,1,2,3.75000000,0.13000000,-0.13000000,0,8.40000000,2.00000000,-2.00000000,0,0.930000,0.060000,-0.060000,0
K2-32 d,K2-32,0,2,4,3.75000000,0.40000000,-0.40000000,0,35.00000000,,,1,0.870000,0.040000,-0.040000,0
K2-10 b,K2-10,1,1,1,3.77300000,0.08800000,-0.04800000,0,25.20000000,8.40000000,-8.40000000,0,0.880000,0.040000,-0.040000,0
KOI-142 b,KOI-142,0,1,3,3.78000000,0.39000000,-0.36000000,0,8.70000000,2.50000000,-2.50000000,0,0.956000,0.041000,-0.051000,0
TOI-1246 e,TOI-1246,0,1,4,3.78000000,0.16000000,-0.16000000,0,14.80000000,2.30000000,-2.30000000,0,0.870000,0.030000,-0.030000,0
KOI-94 c,KOI-94,0,2,4,3.80000000,0.70000000,-0.60000000,0,7.80000000,3.00000000,-2.40000000,0,1.100000,0.100000,-0.100000,0
Kepler-223 d,Kepler-223,0,1,4,3.80000000,0.70000000,-0.70000000,0,5.90000000,1.90000000,-1.90000000,0,1.100000,0.100000,-0.100000,0
Kepler-36 c,Kepler-36,0,1,2,3.80000000,0.20000000,-0.20000000,0,7.50000000,0.30000000,-0.30000000,0,1.000000,0.040000,-0.040000,0
TOI-3261 b,TOI-3261,1,1,1,3.82000000,0.42000000,-0.35000000,0,30.30000000,2.20000000,-2.40000000,0,0.861000,0.020000,-0.030000,0
HIP 9618 b,HIP 9618,1,1,2,3.82838127,0.10440228,-0.08816578,0,8.30000000,1.70000000,-1.70000000,1,0.942000,0.033500,-0.032500,0
TOI-1422 b,TOI-1422,1,1,2,3.83000000,0.11000000,-0.11000000,0,9.50000000,2.00000000,-1.90000000,0,,,,
K2-10 b,K2-10,0,1,1,3.84000000,0.35000000,-0.34000000,0,27.00000000,17.00000000,-16.00000000,0,0.920000,0.050000,-0.050000,0
GJ 436 b,GJ 436,0,1,1,3.85000000,0.10000000,-0.10000000,0,21.72000000,0.63000000,-0.63000000,0,0.445000,0.018000,-0.018000,0
Kepler-1661 b,Kepler-1661,1,2,1,3.87000000,0.06000000,-0.06000000,0,17.00000000,12.00000000,-12.00000000,0,0.841000,0.022000,-0.022000,0
GJ 3470 b,GJ 3470,0,1,1,3.88000000,0.32000000,-0.32000000,0,12.58000000,1.31000000,-1.28000000,0,0.510000,0.060000,-0.060000,0
GJ 3470 b,GJ 3470,0,1,1,3.88000000,0.32000000,-0.32000000,0,13.73000000,1.61000000,-1.61000000,0,0.510000,0.060000,-0.060000,0
K2-100 b,K2-100,1,1,1,3.88000000,0.16000000,-0.16000000,0,21.80000000,6.20000000,-6.20000000,0,1.150000,0.050000,-0.050000,0
K2-19 c,K2-19,1,1,3,3.88000000,0.14000000,-0.14000000,0,11.12000000,0.44000000,-0.44000000,0,0.892000,0.034000,-0.034000,0
HD 95338 b,HD 95338,0,1,1,3.89000000,0.19000000,-0.20000000,0,42.44000000,2.22000000,-2.08000000,0,0.830000,0.020000,-0.020000,0
HIP 9618 b,HIP 9618,0,1,2,3.90000000,0.04400000,-0.04400000,0,10.00000000,3.10000000,-3.10000000,0,1.022000,0.043000,-0.076000,0
Kepler-30 b,Kepler-30,1,1,3,3.90000000,0.20000000,-0.20000000,0,11.30000000,1.40000000,-1.40000000,0,0.990000,0.080000,-0.080000,0
Kepler-31 d,Kepler-31,1,1,3,3.90000000,0.80000000,-0.80000000,0,2161.24400000,,,1,1.210000,0.170000,-0.170000,0
TOI-451 d,TOI-451,1,2,3,3.93000000,0.20000000,-0.20000000,0,10.20000000,4.60000000,-4.50000000,0,0.930000,0.040000,-0.040000,0
TOI-1422 b,TOI-1422,0,1,2,3.93681551,0.14658324,-0.12572708,0,12.10000000,4.50000000,-4.50000000,0,0.990300,0.035800,-0.035500,0
EPIC 249893012 d,EPIC 249893012,1,1,3,3.94000000,0.13000000,-0.12000000,0,10.18000000,2.46000000,-2.42000000,0,1.050000,0.050000,-0.050000,0
Kepler-82 b,Kepler-82,0,1,5,3.95000000,1.63000000,-0.36000000,0,51.00000000,9.20000000,-7.60000000,0,0.970000,,,0
Kepler-278 b,Kepler-278,1,1,2,3.95500000,0.08000000,-0.08000000,0,56.00000000,37.00000000,-13.00000000,0,1.227000,0.061000,-0.061000,0
TOI-1422 b,TOI-1422,0,1,2,3.96000000,0.13000000,-0.11000000,0,9.00000000,2.30000000,-2.00000000,0,0.981000,0.062000,-0.065000,0
Kepler-11 e,Kepler-11,0,1,6,3.98000000,0.29000000,-0.25000000,0,7.00000000,6.10000000,-5.30000000,0,0.920000,,,0
K2-79 b,K2-79,0,1,1,3.99000000,0.11000000,-0.07000000,0,3.80000000,4.30000000,-4.20000000,0,1.010000,0.050000,-0.050000,0
Kepler-11 e,Kepler-11,0,1,6,4.00000000,0.20000000,-0.30000000,0,6.70000000,1.20000000,-1.00000000,0,0.900000,0.100000,-0.100000,0
Kepler-27 b,Kepler-27,1,1,3,4.00000000,,,0,2895.31000000,,,1,0.650000,0.160000,-0.160000,0
